series_id        	year	period	       value	footnote_codes
JTS10000000TSR   	2009	M10	         3.5	
JTS10000000TSR   	2009	M11	         3.4	
JTS10000000TSR   	2009	M12	         3.6	
JTS10000000TSR   	2010	M01	         3.5	
JTS10000000TSR   	2010	M02	         3.4	
JTS10000000TSR   	2010	M03	         3.5	
JTS10000000TSR   	2010	M04	         3.4	
JTS10000000TSR   	2010	M05	         3.3	
JTS10000000TSR   	2010	M06	         3.5	
JTS10000000TSR   	2010	M07	         3.6	
JTS10000000TSR   	2010	M08	         3.4	
JTS10000000TSR   	2010	M09	         3.4	
JTS10000000TSR   	2010	M10	         3.3	
JTS10000000TSR   	2010	M11	         3.5	
JTS10000000TSR   	2010	M12	         3.5	
JTS10000000TSR   	2011	M01	         3.5	
JTS10000000TSR   	2011	M02	         3.4	
JTS10000000TSR   	2011	M03	         3.5	
JTS10000000TSR   	2011	M04	         3.4	
JTS10000000TSR   	2011	M05	         3.5	
JTS10000000TSR   	2011	M06	         3.6	
JTS10000000TSR   	2011	M07	         3.5	
JTS10000000TSR   	2011	M08	         3.5	
JTS10000000TSR   	2011	M09	         3.6	
JTS10000000TSR   	2011	M10	         3.5	
JTS10000000TSR   	2011	M11	         3.6	
JTS10000000TSR   	2011	M12	         3.4	
JTS10000000TSR   	2012	M01	         3.5	
JTS10000000TSR   	2012	M02	         3.6	
JTS10000000TSR   	2012	M03	         3.5	
JTS10000000TSR   	2012	M04	         3.6	
JTS10000000TSR   	2012	M05	         3.7	
JTS10000000TSR   	2012	M06	         3.6	
JTS10000000TSR   	2012	M07	         3.5	
JTS10000000TSR   	2012	M08	         3.6	
JTS10000000TSR   	2012	M09	         3.4	
JTS10000000TSR   	2012	M10	         3.5	
JTS10000000TSR   	2012	M11	         3.6	
JTS10000000TSR   	2012	M12	         3.4	
JTS10000000TSR   	2013	M01	         3.6	
JTS10000000TSR   	2013	M02	         3.5	
JTS10000000TSR   	2013	M03	         3.4	
JTS10000000TSR   	2013	M04	         3.6	
JTS10000000TSR   	2013	M05	         3.6	
JTS10000000TSR   	2013	M06	         3.5	
JTS10000000TSR   	2013	M07	         3.6	
JTS10000000TSR   	2013	M08	         3.7	
JTS10000000TSR   	2013	M09	         3.7	
JTS10000000TSR   	2013	M10	         3.5	
JTS10000000TSR   	2013	M11	         3.5	
JTS10000000TSR   	2013	M12	         3.5	
JTS10000000TSR   	2014	M01	         3.6	
JTS10000000TSR   	2014	M02	         3.6	
JTS10000000TSR   	2014	M03	         3.6	
JTS10000000TSR   	2014	M04	         3.7	
JTS10000000TSR   	2014	M05	         3.7	
JTS10000000TSR   	2014	M06	         3.7	
JTS10000000TSR   	2014	M07	         3.8	
JTS10000000TSR   	2014	M08	         3.7	
JTS10000000TSR   	2014	M09	         3.9	
JTS10000000TSR   	2014	M10	         3.9	
JTS10000000TSR   	2014	M11	         3.7	
JTS10000000TSR   	2014	M12	         3.8	
JTS10000000TSR   	2015	M01	         3.9	
JTS10000000TSR   	2015	M02	         3.8	
JTS10000000TSR   	2015	M03	         4.0	
JTS10000000TSR   	2015	M04	         3.9	
JTS10000000TSR   	2015	M05	         3.8	
JTS10000000TSR   	2015	M06	         3.9	
JTS10000000TSR   	2015	M07	         3.8	
JTS10000000TSR   	2015	M08	         3.9	
JTS10000000TSR   	2015	M09	         4.0	
JTS10000000TSR   	2015	M10	         3.9	
JTS10000000TSR   	2015	M11	         3.9	
JTS10000000TSR   	2015	M12	         4.0	
JTS10000000TSR   	2016	M01	         4.0	
JTS10000000TSR   	2016	M02	         4.1	
JTS10000000TSR   	2016	M03	         4.0	
JTS10000000TSR   	2016	M04	         3.9	
JTS10000000TSR   	2016	M05	         3.9	
JTS10000000TSR   	2016	M06	         3.8	
JTS10000000TSR   	2016	M07	         3.9	
JTS10000000TSR   	2016	M08	         3.9	
JTS10000000TSR   	2016	M09	         3.8	
JTS10000000TSR   	2016	M10	         3.9	
JTS10000000TSR   	2016	M11	         3.9	
JTS10000000TSR   	2016	M12	         3.9	
JTS10000000TSR   	2017	M01	         4.1	
JTS10000000TSR   	2017	M02	         3.9	
JTS10000000TSR   	2017	M03	         4.0	
JTS10000000TSR   	2017	M04	         3.9	
JTS10000000TSR   	2017	M05	         4.0	
JTS10000000TSR   	2017	M06	         4.1	
JTS10000000TSR   	2017	M07	         4.0	
JTS10000000TSR   	2017	M08	         4.0	
JTS10000000TSR   	2017	M09	         4.0	
JTS10000000TSR   	2017	M10	         4.0	
JTS10000000TSR   	2017	M11	         3.9	
JTS10000000TSR   	2017	M12	         3.9	
JTS10000000TSR   	2018	M01	         4.0	
JTS10000000TSR   	2018	M02	         3.9	
JTS10000000TSR   	2018	M03	         4.1	
JTS10000000TSR   	2018	M04	         4.1	
JTS10000000TSR   	2018	M05	         4.1	
JTS10000000TSR   	2018	M06	         4.1	
JTS10000000TSR   	2018	M07	         4.1	
JTS10000000TSR   	2018	M08	         4.1	
JTS10000000TSR   	2018	M09	         4.1	
JTS10000000TSR   	2018	M10	         4.2	
JTS10000000TSR   	2018	M11	         4.2	
JTS10000000TSR   	2018	M12	         4.1	
JTS10000000TSR   	2019	M01	         4.1	
JTS10000000TSR   	2019	M02	         4.2	
JTS10000000TSR   	2019	M03	         4.1	
JTS10000000TSR   	2019	M04	         4.2	
JTS10000000TSR   	2019	M05	         4.1	
JTS10000000TSR   	2019	M06	         4.1	
JTS10000000TSR   	2019	M07	         4.2	
JTS10000000TSR   	2019	M08	         4.1	
JTS10000000TSR   	2019	M09	         4.2	
JTS10000000TSR   	2019	M10	         4.0	
JTS10000000TSR   	2019	M11	         4.1	
JTS10000000TSR   	2019	M12	         4.2	
JTS10000000TSR   	2020	M01	         4.2	
JTS10000000TSR   	2020	M02	         4.0	
JTS10000000TSR   	2020	M03	        11.1	
JTS10000000TSR   	2020	M04	         8.8	
JTS10000000TSR   	2020	M05	         3.5	
JTS10000000TSR   	2020	M06	         3.9	P
JTS11009900TSL   	2000	M12	          23	
JTS11009900TSL   	2001	M01	          21	
JTS11009900TSL   	2001	M02	          19	
JTS11009900TSL   	2001	M03	          21	
JTS11009900TSL   	2001	M04	          20	
JTS11009900TSL   	2001	M05	          23	
JTS11009900TSL   	2001	M06	          27	
JTS11009900TSL   	2001	M07	          30	
JTS11009900TSL   	2001	M08	          23	
JTS11009900TSL   	2001	M09	          24	
JTS11009900TSL   	2001	M10	          28	
JTS11009900TSL   	2001	M11	          28	
JTS11009900TSL   	2001	M12	          17	
JTS11009900TSL   	2002	M01	          22	
JTS11009900TSL   	2002	M02	          22	
JTS11009900TSL   	2002	M03	          24	
JTS11009900TSL   	2002	M04	          18	
JTS11009900TSL   	2002	M05	          22	
JTS11009900TSL   	2002	M06	          20	
JTS11009900TSL   	2002	M07	          28	
JTS11009900TSL   	2002	M08	          23	
JTS11009900TSL   	2002	M09	          19	
JTS11009900TSL   	2002	M10	          18	
JTS11009900TSL   	2002	M11	          19	
JTS11009900TSL   	2002	M12	          18	
JTS11009900TSL   	2003	M01	          20	
JTS11009900TSL   	2003	M02	          25	
JTS11009900TSL   	2003	M03	          23	
JTS11009900TSL   	2003	M04	          18	
JTS11009900TSL   	2003	M05	          22	
JTS11009900TSL   	2003	M06	          24	
JTS11009900TSL   	2003	M07	          22	
JTS11009900TSL   	2003	M08	          24	
JTS11009900TSL   	2003	M09	          18	
JTS11009900TSL   	2003	M10	          20	
JTS11009900TSL   	2003	M11	          16	
JTS11009900TSL   	2003	M12	          22	
JTS11009900TSL   	2004	M01	          19	
JTS11009900TSL   	2004	M02	          23	
JTS11009900TSL   	2004	M03	          16	
JTS11009900TSL   	2004	M04	          21	
JTS11009900TSL   	2004	M05	          19	
JTS11009900TSL   	2004	M06	          19	
JTS11009900TSL   	2004	M07	          18	
JTS11009900TSL   	2004	M08	          17	
JTS11009900TSL   	2004	M09	          24	
JTS11009900TSL   	2004	M10	          27	
JTS11009900TSL   	2004	M11	          24	
JTS11009900TSL   	2004	M12	          18	
JTS11009900TSL   	2005	M01	          23	
JTS11009900TSL   	2005	M02	          21	
JTS11009900TSL   	2005	M03	          21	
JTS11009900TSL   	2005	M04	          20	
JTS11009900TSL   	2005	M05	          21	
JTS11009900TSL   	2005	M06	          20	
JTS11009900TSL   	2005	M07	          20	
JTS11009900TSL   	2005	M08	          15	
JTS11009900TSL   	2005	M09	          18	
JTS11009900TSL   	2005	M10	          19	
JTS11009900TSL   	2005	M11	          22	
JTS11009900TSL   	2005	M12	          19	
JTS11009900TSL   	2006	M01	          17	
JTS11009900TSL   	2006	M02	          19	
JTS11009900TSL   	2006	M03	          24	
JTS11009900TSL   	2006	M04	          20	
JTS11009900TSL   	2006	M05	          19	
JTS11009900TSL   	2006	M06	          18	
JTS11009900TSL   	2006	M07	          21	
JTS11009900TSL   	2006	M08	          23	
JTS11009900TSL   	2006	M09	          32	
JTS11009900TSL   	2006	M10	          22	
JTS11009900TSL   	2006	M11	          22	
JTS11009900TSL   	2006	M12	          20	
JTS11009900TSL   	2007	M01	          22	
JTS11009900TSL   	2007	M02	          23	
JTS11009900TSL   	2007	M03	          21	
JTS11009900TSL   	2007	M04	          21	
JTS11009900TSL   	2007	M05	          29	
JTS11009900TSL   	2007	M06	          24	
JTS11009900TSL   	2007	M07	          26	
JTS11009900TSL   	2007	M08	          30	
JTS11009900TSL   	2007	M09	          30	
JTS11009900TSL   	2007	M10	          24	
JTS11009900TSL   	2007	M11	          26	
JTS11009900TSL   	2007	M12	          27	
JTS11009900TSL   	2008	M01	          30	
JTS11009900TSL   	2008	M02	          33	
JTS11009900TSL   	2008	M03	          24	
JTS11009900TSL   	2008	M04	          29	
JTS11009900TSL   	2008	M05	          24	
JTS11009900TSL   	2008	M06	          30	
JTS11009900TSL   	2008	M07	          27	
JTS11009900TSL   	2008	M08	          24	
JTS11009900TSL   	2008	M09	          27	
JTS11009900TSL   	2008	M10	          35	
JTS11009900TSL   	2008	M11	          30	
JTS11009900TSL   	2008	M12	          31	
JTS11009900TSL   	2009	M01	          31	
JTS11009900TSL   	2009	M02	          31	
JTS11009900TSL   	2009	M03	          37	
JTS11009900TSL   	2009	M04	          28	
JTS11009900TSL   	2009	M05	          31	
JTS11009900TSL   	2009	M06	          26	
JTS11009900TSL   	2009	M07	          26	
JTS11009900TSL   	2009	M08	          19	
JTS11009900TSL   	2009	M09	          23	
JTS11009900TSL   	2009	M10	          24	
JTS11009900TSL   	2009	M11	          19	
JTS11009900TSL   	2009	M12	          21	
JTS11009900TSL   	2010	M01	          19	
JTS11009900TSL   	2010	M02	          17	
JTS11009900TSL   	2010	M03	          17	
JTS11009900TSL   	2010	M04	          16	
JTS11009900TSL   	2010	M05	          18	
JTS11009900TSL   	2010	M06	          18	
JTS11009900TSL   	2010	M07	          17	
JTS11009900TSL   	2010	M08	          19	
JTS11009900TSL   	2010	M09	          17	
JTS11009900TSL   	2010	M10	          17	
JTS11009900TSL   	2010	M11	          20	
JTS11009900TSL   	2010	M12	          21	
JTS11009900TSL   	2011	M01	          16	
JTS11009900TSL   	2011	M02	          18	
JTS11009900TSL   	2011	M03	          12	
JTS11009900TSL   	2011	M04	          18	
JTS11009900TSL   	2011	M05	          19	
JTS11009900TSL   	2011	M06	          21	
JTS11009900TSL   	2011	M07	          19	
JTS11009900TSL   	2011	M08	          22	
JTS11009900TSL   	2011	M09	          24	
JTS11009900TSL   	2011	M10	          24	
JTS11009900TSL   	2011	M11	          21	
JTS11009900TSL   	2011	M12	          26	
JTS11009900TSL   	2012	M01	          29	
JTS11009900TSL   	2012	M02	          27	
JTS11009900TSL   	2012	M03	          30	
JTS11009900TSL   	2012	M04	          30	
JTS11009900TSL   	2012	M05	          32	
JTS11009900TSL   	2012	M06	          30	
JTS11009900TSL   	2012	M07	          29	
JTS11009900TSL   	2012	M08	          32	
JTS11009900TSL   	2012	M09	          30	
JTS11009900TSL   	2012	M10	          39	
JTS11009900TSL   	2012	M11	          29	
JTS11009900TSL   	2012	M12	          27	
JTS11009900TSL   	2013	M01	          27	
JTS11009900TSL   	2013	M02	          28	
JTS11009900TSL   	2013	M03	          28	
JTS11009900TSL   	2013	M04	          28	
JTS11009900TSL   	2013	M05	          25	
JTS11009900TSL   	2013	M06	          29	
JTS11009900TSL   	2013	M07	          34	
JTS11009900TSL   	2013	M08	          24	
JTS11009900TSL   	2013	M09	          28	
JTS11009900TSL   	2013	M10	          30	
JTS11009900TSL   	2013	M11	          25	
JTS11009900TSL   	2013	M12	          33	
JTS11009900TSL   	2014	M01	          26	
JTS11009900TSL   	2014	M02	          31	
JTS11009900TSL   	2014	M03	          31	
JTS11009900TSL   	2014	M04	          29	
JTS11009900TSL   	2014	M05	          34	
JTS11009900TSL   	2014	M06	          29	
JTS11009900TSL   	2014	M07	          27	
JTS11009900TSL   	2014	M08	          28	
JTS11009900TSL   	2014	M09	          30	
JTS11009900TSL   	2014	M10	          31	
JTS11009900TSL   	2014	M11	          32	
JTS11009900TSL   	2014	M12	          32	
JTS11009900TSL   	2015	M01	          37	
JTS11009900TSL   	2015	M02	          36	
JTS11009900TSL   	2015	M03	          38	
JTS11009900TSL   	2015	M04	          41	
JTS11009900TSL   	2015	M05	          44	
JTS11009900TSL   	2015	M06	          27	
JTS11009900TSL   	2015	M07	          40	
JTS11009900TSL   	2015	M08	          41	
JTS11009900TSL   	2015	M09	          38	
JTS11009900TSL   	2015	M10	          36	
JTS11009900TSL   	2015	M11	          37	
JTS11009900TSL   	2015	M12	          37	
JTS11009900TSL   	2016	M01	          40	
JTS11009900TSL   	2016	M02	          38	
JTS11009900TSL   	2016	M03	          45	
JTS11009900TSL   	2016	M04	          34	
JTS11009900TSL   	2016	M05	          32	
JTS11009900TSL   	2016	M06	          33	
JTS11009900TSL   	2016	M07	          26	
JTS11009900TSL   	2016	M08	          30	
JTS11009900TSL   	2016	M09	          29	
JTS11009900TSL   	2016	M10	          31	
JTS11009900TSL   	2016	M11	          30	
JTS11009900TSL   	2016	M12	          24	
JTS11009900TSL   	2017	M01	          28	
JTS11009900TSL   	2017	M02	          28	
JTS11009900TSL   	2017	M03	          23	
JTS11009900TSL   	2017	M04	          20	
JTS11009900TSL   	2017	M05	          33	
JTS11009900TSL   	2017	M06	          27	
JTS11009900TSL   	2017	M07	          29	
JTS11009900TSL   	2017	M08	          24	
JTS11009900TSL   	2017	M09	          25	
JTS11009900TSL   	2017	M10	          32	
JTS11009900TSL   	2017	M11	          29	
JTS11009900TSL   	2017	M12	          29	
JTS11009900TSL   	2018	M01	          29	
JTS11009900TSL   	2018	M02	          28	
JTS11009900TSL   	2018	M03	          29	
JTS11009900TSL   	2018	M04	          33	
JTS11009900TSL   	2018	M05	          35	
JTS11009900TSL   	2018	M06	          37	
JTS11009900TSL   	2018	M07	          36	
JTS11009900TSL   	2018	M08	          37	
JTS11009900TSL   	2018	M09	          38	
JTS11009900TSL   	2018	M10	          32	
JTS11009900TSL   	2018	M11	          32	
JTS11009900TSL   	2018	M12	          32	
JTS11009900TSL   	2019	M01	          30	
JTS11009900TSL   	2019	M02	          35	
JTS11009900TSL   	2019	M03	          35	
JTS11009900TSL   	2019	M04	          30	
JTS11009900TSL   	2019	M05	          24	
JTS11009900TSL   	2019	M06	          24	
JTS11009900TSL   	2019	M07	          26	
JTS11009900TSL   	2019	M08	          26	
JTS11009900TSL   	2019	M09	          24	
JTS11009900TSL   	2019	M10	          26	
JTS11009900TSL   	2019	M11	          29	
JTS11009900TSL   	2019	M12	          31	
JTS11009900TSL   	2020	M01	          24	
JTS11009900TSL   	2020	M02	          20	
JTS11009900TSL   	2020	M03	          42	
JTS11009900TSL   	2020	M04	          67	
JTS11009900TSL   	2020	M05	          31	
JTS11009900TSL   	2020	M06	          27	P
JTS11009900TSR   	2000	M12	         3.8	
JTS11009900TSR   	2001	M01	         3.5	
JTS11009900TSR   	2001	M02	         3.2	
JTS11009900TSR   	2001	M03	         3.4	
JTS11009900TSR   	2001	M04	         3.2	
JTS11009900TSR   	2001	M05	         3.7	
JTS11009900TSR   	2001	M06	         4.5	
JTS11009900TSR   	2001	M07	         5.0	
JTS11009900TSR   	2001	M08	         3.8	
JTS11009900TSR   	2001	M09	         4.0	
JTS11009900TSR   	2001	M10	         4.7	
JTS11009900TSR   	2001	M11	         4.6	
JTS11009900TSR   	2001	M12	         2.8	
JTS11009900TSR   	2002	M01	         3.7	
JTS11009900TSR   	2002	M02	         3.6	
JTS11009900TSR   	2002	M03	         4.0	
JTS11009900TSR   	2002	M04	         3.1	
JTS11009900TSR   	2002	M05	         3.7	
JTS11009900TSR   	2002	M06	         3.5	
JTS11009900TSR   	2002	M07	         4.8	
JTS11009900TSR   	2002	M08	         4.0	
JTS11009900TSR   	2002	M09	         3.3	
JTS11009900TSR   	2002	M10	         3.1	
JTS11009900TSR   	2002	M11	         3.3	
JTS11009900TSR   	2002	M12	         3.1	
JTS11009900TSR   	2003	M01	         3.5	
JTS11009900TSR   	2003	M02	         4.3	
JTS11009900TSR   	2003	M03	         4.0	
JTS11009900TSR   	2003	M04	         3.3	
JTS11009900TSR   	2003	M05	         3.9	
JTS11009900TSR   	2003	M06	         4.2	
JTS11009900TSR   	2003	M07	         3.8	
JTS11009900TSR   	2003	M08	         4.2	
JTS11009900TSR   	2003	M09	         3.2	
JTS11009900TSR   	2003	M10	         3.4	
JTS11009900TSR   	2003	M11	         2.8	
JTS11009900TSR   	2003	M12	         3.8	
JTS11009900TSR   	2004	M01	         3.3	
JTS11009900TSR   	2004	M02	         3.9	
JTS11009900TSR   	2004	M03	         2.8	
JTS11009900TSR   	2004	M04	         3.5	
JTS11009900TSR   	2004	M05	         3.1	
JTS11009900TSR   	2004	M06	         3.2	
JTS11009900TSR   	2004	M07	         3.1	
JTS11009900TSR   	2004	M08	         2.9	
JTS11009900TSR   	2004	M09	         4.0	
JTS11009900TSR   	2004	M10	         4.5	
JTS11009900TSR   	2004	M11	         3.9	
JTS11009900TSR   	2004	M12	         3.1	
JTS11009900TSR   	2005	M01	         3.8	
JTS11009900TSR   	2005	M02	         3.4	
JTS11009900TSR   	2005	M03	         3.4	
JTS11009900TSR   	2005	M04	         3.3	
JTS11009900TSR   	2005	M05	         3.3	
JTS11009900TSR   	2005	M06	         3.2	
JTS11009900TSR   	2005	M07	         3.2	
JTS11009900TSR   	2005	M08	         2.4	
JTS11009900TSR   	2005	M09	         2.8	
JTS11009900TSR   	2005	M10	         3.0	
JTS11009900TSR   	2005	M11	         3.3	
JTS11009900TSR   	2005	M12	         2.9	
JTS11009900TSR   	2006	M01	         2.6	
JTS11009900TSR   	2006	M02	         2.9	
JTS11009900TSR   	2006	M03	         3.6	
JTS11009900TSR   	2006	M04	         3.0	
JTS11009900TSR   	2006	M05	         2.8	
JTS11009900TSR   	2006	M06	         2.6	
JTS11009900TSR   	2006	M07	         3.0	
JTS11009900TSR   	2006	M08	         3.3	
JTS11009900TSR   	2006	M09	         4.7	
JTS11009900TSR   	2006	M10	         3.1	
JTS11009900TSR   	2006	M11	         3.1	
JTS11009900TSR   	2006	M12	         2.9	
JTS11009900TSR   	2007	M01	         3.1	
JTS11009900TSR   	2007	M02	         3.2	
JTS11009900TSR   	2007	M03	         2.9	
JTS11009900TSR   	2007	M04	         3.0	
JTS11009900TSR   	2007	M05	         4.1	
JTS11009900TSR   	2007	M06	         3.3	
JTS11009900TSR   	2007	M07	         3.6	
JTS11009900TSR   	2007	M08	         4.2	
JTS11009900TSR   	2007	M09	         4.1	
JTS11009900TSR   	2007	M10	         3.3	
JTS11009900TSR   	2007	M11	         3.5	
JTS11009900TSR   	2007	M12	         3.6	
JTS11009900TSR   	2008	M01	         4.0	
JTS11009900TSR   	2008	M02	         4.4	
JTS11009900TSR   	2008	M03	         3.2	
JTS11009900TSR   	2008	M04	         3.8	
JTS11009900TSR   	2008	M05	         3.2	
JTS11009900TSR   	2008	M06	         3.9	
JTS11009900TSR   	2008	M07	         3.5	
JTS11009900TSR   	2008	M08	         3.1	
JTS11009900TSR   	2008	M09	         3.4	
JTS11009900TSR   	2008	M10	         4.5	
JTS11009900TSR   	2008	M11	         3.9	
JTS11009900TSR   	2008	M12	         4.0	
JTS11009900TSR   	2009	M01	         4.1	
JTS11009900TSR   	2009	M02	         4.1	
JTS11009900TSR   	2009	M03	         5.0	
JTS11009900TSR   	2009	M04	         4.0	
JTS11009900TSR   	2009	M05	         4.5	
JTS11009900TSR   	2009	M06	         3.8	
JTS11009900TSR   	2009	M07	         3.8	
JTS11009900TSR   	2009	M08	         2.8	
JTS11009900TSR   	2009	M09	         3.4	
JTS11009900TSR   	2009	M10	         3.7	
JTS11009900TSR   	2009	M11	         2.9	
JTS11009900TSR   	2009	M12	         3.2	
JTS11009900TSR   	2010	M01	         2.8	
JTS11009900TSR   	2010	M02	         2.6	
JTS11009900TSR   	2010	M03	         2.5	
JTS11009900TSR   	2010	M04	         2.4	
JTS11009900TSR   	2010	M05	         2.6	
JTS11009900TSR   	2010	M06	         2.5	
JTS11009900TSR   	2010	M07	         2.5	
JTS11009900TSR   	2010	M08	         2.6	
JTS11009900TSR   	2010	M09	         2.3	
JTS11009900TSR   	2010	M10	         2.3	
JTS11009900TSR   	2010	M11	         2.8	
JTS11009900TSR   	2010	M12	         2.9	
JTS11009900TSR   	2011	M01	         2.2	
JTS11009900TSR   	2011	M02	         2.5	
JTS11009900TSR   	2011	M03	         1.6	
JTS11009900TSR   	2011	M04	         2.3	
JTS11009900TSR   	2011	M05	         2.5	
JTS11009900TSR   	2011	M06	         2.6	
JTS11009900TSR   	2011	M07	         2.4	
JTS11009900TSR   	2011	M08	         2.8	
JTS11009900TSR   	2011	M09	         2.9	
JTS11009900TSR   	2011	M10	         2.9	
JTS11009900TSR   	2011	M11	         2.6	
JTS11009900TSR   	2011	M12	         3.2	
JTS11009900TSR   	2012	M01	         3.4	
JTS11009900TSR   	2012	M02	         3.2	
JTS11009900TSR   	2012	M03	         3.5	
JTS11009900TSR   	2012	M04	         3.5	
JTS11009900TSR   	2012	M05	         3.8	
JTS11009900TSR   	2012	M06	         3.6	
JTS11009900TSR   	2012	M07	         3.4	
JTS11009900TSR   	2012	M08	         3.8	
JTS11009900TSR   	2012	M09	         3.5	
JTS11009900TSR   	2012	M10	         4.6	
JTS11009900TSR   	2012	M11	         3.5	
JTS11009900TSR   	2012	M12	         3.2	
JTS11009900TSR   	2013	M01	         3.2	
JTS11009900TSR   	2013	M02	         3.2	
JTS11009900TSR   	2013	M03	         3.3	
JTS11009900TSR   	2013	M04	         3.3	
JTS11009900TSR   	2013	M05	         2.9	
JTS11009900TSR   	2013	M06	         3.4	
JTS11009900TSR   	2013	M07	         3.9	
JTS11009900TSR   	2013	M08	         2.8	
JTS11009900TSR   	2013	M09	         3.2	
JTS11009900TSR   	2013	M10	         3.4	
JTS11009900TSR   	2013	M11	         2.9	
JTS11009900TSR   	2013	M12	         3.8	
JTS11009900TSR   	2014	M01	         3.0	
JTS11009900TSR   	2014	M02	         3.5	
JTS11009900TSR   	2014	M03	         3.5	
JTS11009900TSR   	2014	M04	         3.2	
JTS11009900TSR   	2014	M05	         3.8	
JTS11009900TSR   	2014	M06	         3.2	
JTS11009900TSR   	2014	M07	         3.0	
JTS11009900TSR   	2014	M08	         3.1	
JTS11009900TSR   	2014	M09	         3.4	
JTS11009900TSR   	2014	M10	         3.5	
JTS11009900TSR   	2014	M11	         3.6	
JTS11009900TSR   	2014	M12	         3.5	
JTS11009900TSR   	2015	M01	         4.2	
JTS11009900TSR   	2015	M02	         4.1	
JTS11009900TSR   	2015	M03	         4.4	
JTS11009900TSR   	2015	M04	         4.9	
JTS11009900TSR   	2015	M05	         5.3	
JTS11009900TSR   	2015	M06	         3.3	
JTS11009900TSR   	2015	M07	         4.9	
JTS11009900TSR   	2015	M08	         5.2	
JTS11009900TSR   	2015	M09	         4.9	
JTS11009900TSR   	2015	M10	         4.6	
JTS11009900TSR   	2015	M11	         4.8	
JTS11009900TSR   	2015	M12	         5.0	
JTS11009900TSR   	2016	M01	         5.5	
JTS11009900TSR   	2016	M02	         5.3	
JTS11009900TSR   	2016	M03	         6.4	
JTS11009900TSR   	2016	M04	         5.0	
JTS11009900TSR   	2016	M05	         4.9	
JTS11009900TSR   	2016	M06	         5.0	
JTS11009900TSR   	2016	M07	         4.0	
JTS11009900TSR   	2016	M08	         4.7	
JTS11009900TSR   	2016	M09	         4.5	
JTS11009900TSR   	2016	M10	         4.9	
JTS11009900TSR   	2016	M11	         4.6	
JTS11009900TSR   	2016	M12	         3.7	
JTS11009900TSR   	2017	M01	         4.3	
JTS11009900TSR   	2017	M02	         4.3	
JTS11009900TSR   	2017	M03	         3.5	
JTS11009900TSR   	2017	M04	         3.0	
JTS11009900TSR   	2017	M05	         5.0	
JTS11009900TSR   	2017	M06	         4.0	
JTS11009900TSR   	2017	M07	         4.2	
JTS11009900TSR   	2017	M08	         3.4	
JTS11009900TSR   	2017	M09	         3.6	
JTS11009900TSR   	2017	M10	         4.6	
JTS11009900TSR   	2017	M11	         4.2	
JTS11009900TSR   	2017	M12	         4.2	
JTS11009900TSR   	2018	M01	         4.1	
JTS11009900TSR   	2018	M02	         4.0	
JTS11009900TSR   	2018	M03	         4.0	
JTS11009900TSR   	2018	M04	         4.6	
JTS11009900TSR   	2018	M05	         4.9	
JTS11009900TSR   	2018	M06	         5.1	
JTS11009900TSR   	2018	M07	         5.0	
JTS11009900TSR   	2018	M08	         5.0	
JTS11009900TSR   	2018	M09	         5.2	
JTS11009900TSR   	2018	M10	         4.3	
JTS11009900TSR   	2018	M11	         4.4	
JTS11009900TSR   	2018	M12	         4.4	
JTS11009900TSR   	2019	M01	         4.0	
JTS11009900TSR   	2019	M02	         4.8	
JTS11009900TSR   	2019	M03	         4.8	
JTS11009900TSR   	2019	M04	         4.0	
JTS11009900TSR   	2019	M05	         3.3	
JTS11009900TSR   	2019	M06	         3.2	
JTS11009900TSR   	2019	M07	         3.6	
JTS11009900TSR   	2019	M08	         3.6	
JTS11009900TSR   	2019	M09	         3.3	
JTS11009900TSR   	2019	M10	         3.5	
JTS11009900TSR   	2019	M11	         4.0	
JTS11009900TSR   	2019	M12	         4.3	
JTS11009900TSR   	2020	M01	         3.4	
JTS11009900TSR   	2020	M02	         2.8	
JTS11009900TSR   	2020	M03	         6.0	
JTS11009900TSR   	2020	M04	        10.2	
JTS11009900TSR   	2020	M05	         4.9	
JTS11009900TSR   	2020	M06	         4.4	P
JTS23000000TSL   	2000	M12	         425	
JTS23000000TSL   	2001	M01	         453	
JTS23000000TSL   	2001	M02	         481	
JTS23000000TSL   	2001	M03	         527	
JTS23000000TSL   	2001	M04	         435	
JTS23000000TSL   	2001	M05	         478	
JTS23000000TSL   	2001	M06	         459	
JTS23000000TSL   	2001	M07	         431	
JTS23000000TSL   	2001	M08	         452	
JTS23000000TSL   	2001	M09	         445	
JTS23000000TSL   	2001	M10	         468	
JTS23000000TSL   	2001	M11	         485	
JTS23000000TSL   	2001	M12	         440	
JTS23000000TSL   	2002	M01	         435	
JTS23000000TSL   	2002	M02	         447	
JTS23000000TSL   	2002	M03	         428	
JTS23000000TSL   	2002	M04	         447	
JTS23000000TSL   	2002	M05	         439	
JTS23000000TSL   	2002	M06	         429	
JTS23000000TSL   	2002	M07	         489	
JTS23000000TSL   	2002	M08	         427	
JTS23000000TSL   	2002	M09	         470	
JTS23000000TSL   	2002	M10	         463	
JTS23000000TSL   	2002	M11	         403	
JTS23000000TSL   	2002	M12	         442	
JTS23000000TSL   	2003	M01	         465	
JTS23000000TSL   	2003	M02	         411	
JTS23000000TSL   	2003	M03	         423	
JTS23000000TSL   	2003	M04	         412	
JTS23000000TSL   	2003	M05	         434	
JTS23000000TSL   	2003	M06	         439	
