series_id        	year	period	       value	footnote_codes
JTS51009900QUR   	2012	M11	         1.1	
JTS51009900QUR   	2012	M12	         0.9	
JTS51009900QUR   	2013	M01	         1.2	
JTS51009900QUR   	2013	M02	         1.3	
JTS51009900QUR   	2013	M03	         1.1	
JTS51009900QUR   	2013	M04	         1.3	
JTS51009900QUR   	2013	M05	         1.4	
JTS51009900QUR   	2013	M06	         1.3	
JTS51009900QUR   	2013	M07	         1.4	
JTS51009900QUR   	2013	M08	         1.6	
JTS51009900QUR   	2013	M09	         1.3	
JTS51009900QUR   	2013	M10	         1.1	
JTS51009900QUR   	2013	M11	         1.1	
JTS51009900QUR   	2013	M12	         0.9	
JTS51009900QUR   	2014	M01	         0.9	
JTS51009900QUR   	2014	M02	         1.0	
JTS51009900QUR   	2014	M03	         1.1	
JTS51009900QUR   	2014	M04	         1.0	
JTS51009900QUR   	2014	M05	         1.1	
JTS51009900QUR   	2014	M06	         1.0	
JTS51009900QUR   	2014	M07	         1.5	
JTS51009900QUR   	2014	M08	         1.6	
JTS51009900QUR   	2014	M09	         1.4	
JTS51009900QUR   	2014	M10	         1.3	
JTS51009900QUR   	2014	M11	         1.4	
JTS51009900QUR   	2014	M12	         1.2	
JTS51009900QUR   	2015	M01	         1.4	
JTS51009900QUR   	2015	M02	         1.1	
JTS51009900QUR   	2015	M03	         1.1	
JTS51009900QUR   	2015	M04	         1.4	
JTS51009900QUR   	2015	M05	         1.4	
JTS51009900QUR   	2015	M06	         1.2	
JTS51009900QUR   	2015	M07	         1.2	
JTS51009900QUR   	2015	M08	         1.1	
JTS51009900QUR   	2015	M09	         1.2	
JTS51009900QUR   	2015	M10	         1.4	
JTS51009900QUR   	2015	M11	         1.0	
JTS51009900QUR   	2015	M12	         1.5	
JTS51009900QUR   	2016	M01	         1.3	
JTS51009900QUR   	2016	M02	         1.6	
JTS51009900QUR   	2016	M03	         1.2	
JTS51009900QUR   	2016	M04	         1.2	
JTS51009900QUR   	2016	M05	         1.4	
JTS51009900QUR   	2016	M06	         1.4	
JTS51009900QUR   	2016	M07	         1.2	
JTS51009900QUR   	2016	M08	         1.2	
JTS51009900QUR   	2016	M09	         1.0	
JTS51009900QUR   	2016	M10	         1.2	
JTS51009900QUR   	2016	M11	         1.0	
JTS51009900QUR   	2016	M12	         0.9	
JTS51009900QUR   	2017	M01	         1.5	
JTS51009900QUR   	2017	M02	         1.1	
JTS51009900QUR   	2017	M03	         1.3	
JTS51009900QUR   	2017	M04	         1.4	
JTS51009900QUR   	2017	M05	         1.6	
JTS51009900QUR   	2017	M06	         1.3	
JTS51009900QUR   	2017	M07	         1.4	
JTS51009900QUR   	2017	M08	         1.3	
JTS51009900QUR   	2017	M09	         1.3	
JTS51009900QUR   	2017	M10	         1.5	
JTS51009900QUR   	2017	M11	         1.3	
JTS51009900QUR   	2017	M12	         1.3	
JTS51009900QUR   	2018	M01	         1.4	
JTS51009900QUR   	2018	M02	         1.3	
JTS51009900QUR   	2018	M03	         1.3	
JTS51009900QUR   	2018	M04	         1.1	
JTS51009900QUR   	2018	M05	         1.4	
JTS51009900QUR   	2018	M06	         1.4	
JTS51009900QUR   	2018	M07	         1.6	
JTS51009900QUR   	2018	M08	         1.7	
JTS51009900QUR   	2018	M09	         1.4	
JTS51009900QUR   	2018	M10	         1.3	
JTS51009900QUR   	2018	M11	         1.2	
JTS51009900QUR   	2018	M12	         1.4	
JTS51009900QUR   	2019	M01	         1.3	
JTS51009900QUR   	2019	M02	         1.1	
JTS51009900QUR   	2019	M03	         1.2	
JTS51009900QUR   	2019	M04	         1.6	
JTS51009900QUR   	2019	M05	         1.5	
JTS51009900QUR   	2019	M06	         1.6	
JTS51009900QUR   	2019	M07	         1.6	
JTS51009900QUR   	2019	M08	         1.8	
JTS51009900QUR   	2019	M09	         1.5	
JTS51009900QUR   	2019	M10	         1.5	
JTS51009900QUR   	2019	M11	         1.7	
JTS51009900QUR   	2019	M12	         1.4	
JTS51009900QUR   	2020	M01	         1.6	
JTS51009900QUR   	2020	M02	         1.4	
JTS51009900QUR   	2020	M03	         1.1	
JTS51009900QUR   	2020	M04	         0.8	
JTS51009900QUR   	2020	M05	         1.0	
JTS51009900QUR   	2020	M06	         1.0	P
JTS52000000QUL   	2000	M12	         113	
JTS52000000QUL   	2001	M01	         103	
JTS52000000QUL   	2001	M02	         104	
JTS52000000QUL   	2001	M03	         119	
JTS52000000QUL   	2001	M04	          83	
JTS52000000QUL   	2001	M05	          69	
JTS52000000QUL   	2001	M06	          84	
JTS52000000QUL   	2001	M07	         111	
JTS52000000QUL   	2001	M08	          90	
JTS52000000QUL   	2001	M09	          72	
JTS52000000QUL   	2001	M10	          71	
JTS52000000QUL   	2001	M11	          73	
JTS52000000QUL   	2001	M12	          67	
JTS52000000QUL   	2002	M01	          85	
JTS52000000QUL   	2002	M02	          66	
JTS52000000QUL   	2002	M03	          69	
JTS52000000QUL   	2002	M04	          91	
JTS52000000QUL   	2002	M05	          78	
JTS52000000QUL   	2002	M06	          67	
JTS52000000QUL   	2002	M07	          77	
JTS52000000QUL   	2002	M08	          70	
JTS52000000QUL   	2002	M09	          73	
JTS52000000QUL   	2002	M10	          75	
JTS52000000QUL   	2002	M11	          68	
JTS52000000QUL   	2002	M12	          72	
JTS52000000QUL   	2003	M01	          75	
JTS52000000QUL   	2003	M02	          73	
JTS52000000QUL   	2003	M03	          72	
JTS52000000QUL   	2003	M04	          85	
JTS52000000QUL   	2003	M05	          60	
JTS52000000QUL   	2003	M06	          66	
JTS52000000QUL   	2003	M07	          57	
JTS52000000QUL   	2003	M08	          71	
JTS52000000QUL   	2003	M09	          75	
JTS52000000QUL   	2003	M10	          71	
JTS52000000QUL   	2003	M11	          72	
JTS52000000QUL   	2003	M12	          81	
JTS52000000QUL   	2004	M01	          78	
JTS52000000QUL   	2004	M02	          78	
JTS52000000QUL   	2004	M03	          75	
JTS52000000QUL   	2004	M04	          90	
JTS52000000QUL   	2004	M05	          84	
JTS52000000QUL   	2004	M06	          92	
JTS52000000QUL   	2004	M07	          92	
JTS52000000QUL   	2004	M08	          80	
JTS52000000QUL   	2004	M09	          80	
JTS52000000QUL   	2004	M10	          86	
JTS52000000QUL   	2004	M11	          94	
JTS52000000QUL   	2004	M12	          84	
JTS52000000QUL   	2005	M01	          80	
JTS52000000QUL   	2005	M02	          85	
JTS52000000QUL   	2005	M03	          86	
JTS52000000QUL   	2005	M04	          76	
JTS52000000QUL   	2005	M05	          84	
JTS52000000QUL   	2005	M06	          90	
JTS52000000QUL   	2005	M07	          85	
JTS52000000QUL   	2005	M08	          85	
JTS52000000QUL   	2005	M09	          88	
JTS52000000QUL   	2005	M10	          67	
JTS52000000QUL   	2005	M11	          90	
JTS52000000QUL   	2005	M12	          88	
JTS52000000QUL   	2006	M01	          97	
JTS52000000QUL   	2006	M02	          87	
JTS52000000QUL   	2006	M03	         101	
JTS52000000QUL   	2006	M04	          80	
JTS52000000QUL   	2006	M05	          91	
JTS52000000QUL   	2006	M06	          92	
JTS52000000QUL   	2006	M07	         107	
JTS52000000QUL   	2006	M08	         100	
JTS52000000QUL   	2006	M09	         106	
JTS52000000QUL   	2006	M10	         105	
JTS52000000QUL   	2006	M11	         100	
JTS52000000QUL   	2006	M12	          97	
JTS52000000QUL   	2007	M01	         128	
JTS52000000QUL   	2007	M02	         106	
JTS52000000QUL   	2007	M03	         107	
JTS52000000QUL   	2007	M04	         125	
JTS52000000QUL   	2007	M05	         129	
JTS52000000QUL   	2007	M06	         108	
JTS52000000QUL   	2007	M07	         100	
JTS52000000QUL   	2007	M08	         120	
JTS52000000QUL   	2007	M09	          97	
JTS52000000QUL   	2007	M10	         100	
JTS52000000QUL   	2007	M11	          94	
JTS52000000QUL   	2007	M12	          71	
JTS52000000QUL   	2008	M01	         117	
JTS52000000QUL   	2008	M02	          99	
JTS52000000QUL   	2008	M03	          82	
JTS52000000QUL   	2008	M04	          82	
JTS52000000QUL   	2008	M05	          87	
JTS52000000QUL   	2008	M06	          77	
JTS52000000QUL   	2008	M07	          65	
JTS52000000QUL   	2008	M08	          68	
JTS52000000QUL   	2008	M09	          75	
JTS52000000QUL   	2008	M10	          66	
JTS52000000QUL   	2008	M11	          67	
JTS52000000QUL   	2008	M12	          62	
JTS52000000QUL   	2009	M01	          46	
JTS52000000QUL   	2009	M02	          54	
JTS52000000QUL   	2009	M03	          47	
JTS52000000QUL   	2009	M04	          39	
JTS52000000QUL   	2009	M05	          26	
JTS52000000QUL   	2009	M06	          39	
JTS52000000QUL   	2009	M07	          44	
JTS52000000QUL   	2009	M08	          42	
JTS52000000QUL   	2009	M09	          40	
JTS52000000QUL   	2009	M10	          55	
JTS52000000QUL   	2009	M11	          47	
JTS52000000QUL   	2009	M12	          49	
JTS52000000QUL   	2010	M01	          57	
JTS52000000QUL   	2010	M02	          47	
JTS52000000QUL   	2010	M03	          59	
JTS52000000QUL   	2010	M04	          61	
JTS52000000QUL   	2010	M05	          58	
JTS52000000QUL   	2010	M06	          74	
JTS52000000QUL   	2010	M07	          60	
JTS52000000QUL   	2010	M08	          42	
JTS52000000QUL   	2010	M09	          60	
JTS52000000QUL   	2010	M10	          50	
JTS52000000QUL   	2010	M11	          54	
JTS52000000QUL   	2010	M12	          58	
JTS52000000QUL   	2011	M01	          49	
JTS52000000QUL   	2011	M02	          54	
JTS52000000QUL   	2011	M03	          57	
JTS52000000QUL   	2011	M04	          53	
JTS52000000QUL   	2011	M05	          49	
JTS52000000QUL   	2011	M06	          56	
JTS52000000QUL   	2011	M07	          74	
JTS52000000QUL   	2011	M08	          36	
JTS52000000QUL   	2011	M09	          49	
JTS52000000QUL   	2011	M10	          53	
JTS52000000QUL   	2011	M11	          55	
JTS52000000QUL   	2011	M12	          62	
JTS52000000QUL   	2012	M01	          51	
JTS52000000QUL   	2012	M02	          59	
JTS52000000QUL   	2012	M03	          63	
JTS52000000QUL   	2012	M04	          62	
JTS52000000QUL   	2012	M05	          58	
JTS52000000QUL   	2012	M06	          63	
JTS52000000QUL   	2012	M07	          56	
JTS52000000QUL   	2012	M08	          56	
JTS52000000QUL   	2012	M09	          61	
JTS52000000QUL   	2012	M10	          60	
JTS52000000QUL   	2012	M11	          62	
JTS52000000QUL   	2012	M12	          49	
JTS52000000QUL   	2013	M01	          72	
JTS52000000QUL   	2013	M02	          62	
JTS52000000QUL   	2013	M03	          64	
JTS52000000QUL   	2013	M04	          70	
JTS52000000QUL   	2013	M05	          77	
JTS52000000QUL   	2013	M06	          66	
JTS52000000QUL   	2013	M07	          71	
JTS52000000QUL   	2013	M08	          74	
JTS52000000QUL   	2013	M09	          67	
JTS52000000QUL   	2013	M10	          59	
JTS52000000QUL   	2013	M11	          61	
JTS52000000QUL   	2013	M12	          50	
JTS52000000QUL   	2014	M01	          37	
JTS52000000QUL   	2014	M02	          56	
JTS52000000QUL   	2014	M03	          56	
JTS52000000QUL   	2014	M04	          47	
JTS52000000QUL   	2014	M05	          52	
JTS52000000QUL   	2014	M06	          53	
JTS52000000QUL   	2014	M07	          84	
JTS52000000QUL   	2014	M08	          78	
JTS52000000QUL   	2014	M09	          73	
JTS52000000QUL   	2014	M10	          68	
JTS52000000QUL   	2014	M11	          74	
JTS52000000QUL   	2014	M12	          69	
JTS52000000QUL   	2015	M01	          79	
JTS52000000QUL   	2015	M02	          68	
JTS52000000QUL   	2015	M03	          66	
JTS52000000QUL   	2015	M04	          74	
JTS52000000QUL   	2015	M05	          68	
JTS52000000QUL   	2015	M06	          71	
JTS52000000QUL   	2015	M07	          61	
JTS52000000QUL   	2015	M08	          57	
JTS52000000QUL   	2015	M09	          62	
JTS52000000QUL   	2015	M10	          69	
JTS52000000QUL   	2015	M11	          62	
JTS52000000QUL   	2015	M12	          88	
JTS52000000QUL   	2016	M01	          79	
JTS52000000QUL   	2016	M02	          96	
JTS52000000QUL   	2016	M03	          52	
JTS52000000QUL   	2016	M04	          62	
JTS52000000QUL   	2016	M05	          69	
JTS52000000QUL   	2016	M06	          76	
JTS52000000QUL   	2016	M07	          61	
JTS52000000QUL   	2016	M08	          60	
JTS52000000QUL   	2016	M09	          60	
JTS52000000QUL   	2016	M10	          73	
JTS52000000QUL   	2016	M11	          62	
JTS52000000QUL   	2016	M12	          58	
JTS52000000QUL   	2017	M01	          86	
JTS52000000QUL   	2017	M02	          62	
JTS52000000QUL   	2017	M03	          72	
JTS52000000QUL   	2017	M04	          76	
JTS52000000QUL   	2017	M05	          80	
JTS52000000QUL   	2017	M06	          63	
JTS52000000QUL   	2017	M07	          76	
JTS52000000QUL   	2017	M08	          66	
JTS52000000QUL   	2017	M09	          78	
JTS52000000QUL   	2017	M10	          81	
JTS52000000QUL   	2017	M11	          86	
JTS52000000QUL   	2017	M12	          83	
JTS52000000QUL   	2018	M01	          77	
JTS52000000QUL   	2018	M02	          79	
JTS52000000QUL   	2018	M03	          71	
JTS52000000QUL   	2018	M04	          44	
JTS52000000QUL   	2018	M05	          69	
JTS52000000QUL   	2018	M06	          76	
JTS52000000QUL   	2018	M07	          75	
JTS52000000QUL   	2018	M08	          84	
JTS52000000QUL   	2018	M09	          73	
JTS52000000QUL   	2018	M10	          60	
JTS52000000QUL   	2018	M11	          63	
JTS52000000QUL   	2018	M12	          86	
JTS52000000QUL   	2019	M01	          65	
JTS52000000QUL   	2019	M02	          78	
JTS52000000QUL   	2019	M03	          65	
JTS52000000QUL   	2019	M04	          88	
JTS52000000QUL   	2019	M05	          83	
JTS52000000QUL   	2019	M06	          78	
JTS52000000QUL   	2019	M07	          91	
JTS52000000QUL   	2019	M08	          95	
JTS52000000QUL   	2019	M09	          92	
JTS52000000QUL   	2019	M10	          88	
JTS52000000QUL   	2019	M11	         102	
JTS52000000QUL   	2019	M12	          88	
JTS52000000QUL   	2020	M01	          89	
JTS52000000QUL   	2020	M02	          88	
JTS52000000QUL   	2020	M03	          70	
JTS52000000QUL   	2020	M04	          48	
JTS52000000QUL   	2020	M05	          69	
JTS52000000QUL   	2020	M06	          61	P
JTS52000000QUR   	2000	M12	         1.9	
JTS52000000QUR   	2001	M01	         1.8	
JTS52000000QUR   	2001	M02	         1.8	
JTS52000000QUR   	2001	M03	         2.0	
JTS52000000QUR   	2001	M04	         1.4	
JTS52000000QUR   	2001	M05	         1.2	
JTS52000000QUR   	2001	M06	         1.4	
JTS52000000QUR   	2001	M07	         1.9	
JTS52000000QUR   	2001	M08	         1.5	
JTS52000000QUR   	2001	M09	         1.2	
JTS52000000QUR   	2001	M10	         1.2	
JTS52000000QUR   	2001	M11	         1.2	
JTS52000000QUR   	2001	M12	         1.1	
JTS52000000QUR   	2002	M01	         1.4	
JTS52000000QUR   	2002	M02	         1.1	
JTS52000000QUR   	2002	M03	         1.2	
JTS52000000QUR   	2002	M04	         1.5	
JTS52000000QUR   	2002	M05	         1.3	
JTS52000000QUR   	2002	M06	         1.1	
JTS52000000QUR   	2002	M07	         1.3	
JTS52000000QUR   	2002	M08	         1.2	
JTS52000000QUR   	2002	M09	         1.2	
JTS52000000QUR   	2002	M10	         1.3	
JTS52000000QUR   	2002	M11	         1.1	
JTS52000000QUR   	2002	M12	         1.2	
JTS52000000QUR   	2003	M01	         1.3	
JTS52000000QUR   	2003	M02	         1.2	
JTS52000000QUR   	2003	M03	         1.2	
JTS52000000QUR   	2003	M04	         1.4	
JTS52000000QUR   	2003	M05	         1.0	
JTS52000000QUR   	2003	M06	         1.1	
JTS52000000QUR   	2003	M07	         0.9	
JTS52000000QUR   	2003	M08	         1.2	
JTS52000000QUR   	2003	M09	         1.2	
JTS52000000QUR   	2003	M10	         1.2	
JTS52000000QUR   	2003	M11	         1.2	
JTS52000000QUR   	2003	M12	         1.4	
JTS52000000QUR   	2004	M01	         1.3	
JTS52000000QUR   	2004	M02	         1.3	
JTS52000000QUR   	2004	M03	         1.2	
JTS52000000QUR   	2004	M04	         1.5	
JTS52000000QUR   	2004	M05	         1.4	
JTS52000000QUR   	2004	M06	         1.5	
JTS52000000QUR   	2004	M07	         1.5	
JTS52000000QUR   	2004	M08	         1.3	
JTS52000000QUR   	2004	M09	         1.3	
JTS52000000QUR   	2004	M10	         1.4	
JTS52000000QUR   	2004	M11	         1.6	
JTS52000000QUR   	2004	M12	         1.4	
JTS52000000QUR   	2005	M01	         1.3	
JTS52000000QUR   	2005	M02	         1.4	
JTS52000000QUR   	2005	M03	         1.4	
JTS52000000QUR   	2005	M04	         1.3	
JTS52000000QUR   	2005	M05	         1.4	
JTS52000000QUR   	2005	M06	         1.5	
JTS52000000QUR   	2005	M07	         1.4	
JTS52000000QUR   	2005	M08	         1.4	
JTS52000000QUR   	2005	M09	         1.4	
JTS52000000QUR   	2005	M10	         1.1	
JTS52000000QUR   	2005	M11	         1.5	
JTS52000000QUR   	2005	M12	         1.4	
JTS52000000QUR   	2006	M01	         1.6	
JTS52000000QUR   	2006	M02	         1.4	
JTS52000000QUR   	2006	M03	         1.6	
JTS52000000QUR   	2006	M04	         1.3	
JTS52000000QUR   	2006	M05	         1.5	
JTS52000000QUR   	2006	M06	         1.5	
JTS52000000QUR   	2006	M07	         1.7	
JTS52000000QUR   	2006	M08	         1.6	
JTS52000000QUR   	2006	M09	         1.7	
JTS52000000QUR   	2006	M10	         1.7	
JTS52000000QUR   	2006	M11	         1.6	
JTS52000000QUR   	2006	M12	         1.6	
JTS52000000QUR   	2007	M01	         2.1	
JTS52000000QUR   	2007	M02	         1.7	
JTS52000000QUR   	2007	M03	         1.7	
JTS52000000QUR   	2007	M04	         2.0	
JTS52000000QUR   	2007	M05	         2.1	
JTS52000000QUR   	2007	M06	         1.7	
JTS52000000QUR   	2007	M07	         1.6	
JTS52000000QUR   	2007	M08	         2.0	
JTS52000000QUR   	2007	M09	         1.6	
JTS52000000QUR   	2007	M10	         1.6	
JTS52000000QUR   	2007	M11	         1.5	
JTS52000000QUR   	2007	M12	         1.2	
JTS52000000QUR   	2008	M01	         1.9	
JTS52000000QUR   	2008	M02	         1.6	
JTS52000000QUR   	2008	M03	         1.3	
JTS52000000QUR   	2008	M04	         1.3	
JTS52000000QUR   	2008	M05	         1.4	
JTS52000000QUR   	2008	M06	         1.3	
JTS52000000QUR   	2008	M07	         1.1	
JTS52000000QUR   	2008	M08	         1.1	
JTS52000000QUR   	2008	M09	         1.2	
JTS52000000QUR   	2008	M10	         1.1	
JTS52000000QUR   	2008	M11	         1.1	
JTS52000000QUR   	2008	M12	         1.0	
JTS52000000QUR   	2009	M01	         0.8	
JTS52000000QUR   	2009	M02	         0.9	
JTS52000000QUR   	2009	M03	         0.8	
JTS52000000QUR   	2009	M04	         0.7	
JTS52000000QUR   	2009	M05	         0.4	
JTS52000000QUR   	2009	M06	         0.7	
JTS52000000QUR   	2009	M07	         0.7	
JTS52000000QUR   	2009	M08	         0.7	
JTS52000000QUR   	2009	M09	         0.7	
JTS52000000QUR   	2009	M10	         1.0	
JTS52000000QUR   	2009	M11	         0.8	
JTS52000000QUR   	2009	M12	         0.8	
JTS52000000QUR   	2010	M01	         1.0	
JTS52000000QUR   	2010	M02	         0.8	
JTS52000000QUR   	2010	M03	         1.0	
JTS52000000QUR   	2010	M04	         1.1	
JTS52000000QUR   	2010	M05	         1.0	
JTS52000000QUR   	2010	M06	         1.3	
JTS52000000QUR   	2010	M07	         1.0	
JTS52000000QUR   	2010	M08	         0.7	
JTS52000000QUR   	2010	M09	         1.0	
JTS52000000QUR   	2010	M10	         0.9	
JTS52000000QUR   	2010	M11	         0.9	
JTS52000000QUR   	2010	M12	         1.0	
JTS52000000QUR   	2011	M01	         0.9	
JTS52000000QUR   	2011	M02	         0.9	
JTS52000000QUR   	2011	M03	         1.0	
JTS52000000QUR   	2011	M04	         0.9	
JTS52000000QUR   	2011	M05	         0.9	
JTS52000000QUR   	2011	M06	         1.0	
JTS52000000QUR   	2011	M07	         1.3	
JTS52000000QUR   	2011	M08	         0.6	
JTS52000000QUR   	2011	M09	         0.8	
JTS52000000QUR   	2011	M10	         0.9	
JTS52000000QUR   	2011	M11	         1.0	
JTS52000000QUR   	2011	M12	         1.1	
JTS52000000QUR   	2012	M01	         0.9	
JTS52000000QUR   	2012	M02	         1.0	
JTS52000000QUR   	2012	M03	         1.1	
JTS52000000QUR   	2012	M04	         1.1	
JTS52000000QUR   	2012	M05	         1.0	
JTS52000000QUR   	2012	M06	         1.1	
JTS52000000QUR   	2012	M07	         1.0	
JTS52000000QUR   	2012	M08	         1.0	
JTS52000000QUR   	2012	M09	         1.1	
JTS52000000QUR   	2012	M10	         1.0	
JTS52000000QUR   	2012	M11	         1.1	
JTS52000000QUR   	2012	M12	         0.8	
JTS52000000QUR   	2013	M01	         1.2	
JTS52000000QUR   	2013	M02	         1.1	
JTS52000000QUR   	2013	M03	         1.1	
JTS52000000QUR   	2013	M04	         1.2	
JTS52000000QUR   	2013	M05	         1.3	
JTS52000000QUR   	2013	M06	         1.1	
JTS52000000QUR   	2013	M07	         1.2	
JTS52000000QUR   	2013	M08	         1.3	
JTS52000000QUR   	2013	M09	         1.1	
JTS52000000QUR   	2013	M10	         1.0	
JTS52000000QUR   	2013	M11	         1.0	
JTS52000000QUR   	2013	M12	         0.8	
JTS52000000QUR   	2014	M01	         0.6	
JTS52000000QUR   	2014	M02	         1.0	
JTS52000000QUR   	2014	M03	         1.0	
JTS52000000QUR   	2014	M04	         0.8	
JTS52000000QUR   	2014	M05	         0.9	
JTS52000000QUR   	2014	M06	         0.9	
JTS52000000QUR   	2014	M07	         1.4	
JTS52000000QUR   	2014	M08	         1.3	
JTS52000000QUR   	2014	M09	         1.2	
JTS52000000QUR   	2014	M10	         1.1	
JTS52000000QUR   	2014	M11	         1.2	
JTS52000000QUR   	2014	M12	         1.1	
JTS52000000QUR   	2015	M01	         1.3	
JTS52000000QUR   	2015	M02	         1.1	
JTS52000000QUR   	2015	M03	         1.1	
JTS52000000QUR   	2015	M04	         1.2	
JTS52000000QUR   	2015	M05	         1.1	
JTS52000000QUR   	2015	M06	         1.2	
JTS52000000QUR   	2015	M07	         1.0	
JTS52000000QUR   	2015	M08	         0.9	
JTS52000000QUR   	2015	M09	         1.0	
JTS52000000QUR   	2015	M10	         1.1	
JTS52000000QUR   	2015	M11	         1.0	
JTS52000000QUR   	2015	M12	         1.4	
JTS52000000QUR   	2016	M01	         1.3	
JTS52000000QUR   	2016	M02	         1.6	
JTS52000000QUR   	2016	M03	         0.9	
JTS52000000QUR   	2016	M04	         1.0	
JTS52000000QUR   	2016	M05	         1.1	
JTS52000000QUR   	2016	M06	         1.2	
JTS52000000QUR   	2016	M07	         1.0	
JTS52000000QUR   	2016	M08	         1.0	
JTS52000000QUR   	2016	M09	         1.0	
JTS52000000QUR   	2016	M10	         1.2	
JTS52000000QUR   	2016	M11	         1.0	
JTS52000000QUR   	2016	M12	         0.9	
JTS52000000QUR   	2017	M01	         1.4	
JTS52000000QUR   	2017	M02	         1.0	
JTS52000000QUR   	2017	M03	         1.2	
JTS52000000QUR   	2017	M04	         1.2	
JTS52000000QUR   	2017	M05	         1.3	
JTS52000000QUR   	2017	M06	         1.0	
JTS52000000QUR   	2017	M07	         1.2	
JTS52000000QUR   	2017	M08	         1.0	
JTS52000000QUR   	2017	M09	         1.2	
JTS52000000QUR   	2017	M10	         1.3	
JTS52000000QUR   	2017	M11	         1.4	
JTS52000000QUR   	2017	M12	         1.3	
JTS52000000QUR   	2018	M01	         1.2	
JTS52000000QUR   	2018	M02	         1.3	
JTS52000000QUR   	2018	M03	         1.1	
JTS52000000QUR   	2018	M04	         0.7	
JTS52000000QUR   	2018	M05	         1.1	
JTS52000000QUR   	2018	M06	         1.2	
JTS52000000QUR   	2018	M07	         1.2	
JTS52000000QUR   	2018	M08	         1.3	
JTS52000000QUR   	2018	M09	         1.2	
JTS52000000QUR   	2018	M10	         0.9	
JTS52000000QUR   	2018	M11	         1.0	
JTS52000000QUR   	2018	M12	         1.3	
JTS52000000QUR   	2019	M01	         1.0	
JTS52000000QUR   	2019	M02	         1.2	
JTS52000000QUR   	2019	M03	         1.0	
JTS52000000QUR   	2019	M04	         1.4	
JTS52000000QUR   	2019	M05	         1.3	
JTS52000000QUR   	2019	M06	         1.2	
JTS52000000QUR   	2019	M07	         1.4	
JTS52000000QUR   	2019	M08	         1.5	
JTS52000000QUR   	2019	M09	         1.4	
JTS52000000QUR   	2019	M10	         1.4	
JTS52000000QUR   	2019	M11	         1.6	
JTS52000000QUR   	2019	M12	         1.4	
JTS52000000QUR   	2020	M01	         1.4	
JTS52000000QUR   	2020	M02	         1.4	
JTS52000000QUR   	2020	M03	         1.1	
JTS52000000QUR   	2020	M04	         0.8	
JTS52000000QUR   	2020	M05	         1.1	
JTS52000000QUR   	2020	M06	         0.9	P
JTS53000000QUL   	2000	M12	          50	
JTS53000000QUL   	2001	M01	          80	
JTS53000000QUL   	2001	M02	          29	
JTS53000000QUL   	2001	M03	          28	
JTS53000000QUL   	2001	M04	          52	
JTS53000000QUL   	2001	M05	          36	
JTS53000000QUL   	2001	M06	          54	
JTS53000000QUL   	2001	M07	          72	
JTS53000000QUL   	2001	M08	          51	
JTS53000000QUL   	2001	M09	          39	
JTS53000000QUL   	2001	M10	          42	
JTS53000000QUL   	2001	M11	          26	
JTS53000000QUL   	2001	M12	          18	
JTS53000000QUL   	2002	M01	          64	
JTS53000000QUL   	2002	M02	          31	
JTS53000000QUL   	2002	M03	          34	
JTS53000000QUL   	2002	M04	          59	
JTS53000000QUL   	2002	M05	          26	
JTS53000000QUL   	2002	M06	          43	
JTS53000000QUL   	2002	M07	          64	
JTS53000000QUL   	2002	M08	          49	
JTS53000000QUL   	2002	M09	          38	
JTS53000000QUL   	2002	M10	          34	
JTS53000000QUL   	2002	M11	          26	
JTS53000000QUL   	2002	M12	          38	
JTS53000000QUL   	2003	M01	          41	
JTS53000000QUL   	2003	M02	          40	
JTS53000000QUL   	2003	M03	          32	
JTS53000000QUL   	2003	M04	          76	
JTS53000000QUL   	2003	M05	          42	
JTS53000000QUL   	2003	M06	          50	
JTS53000000QUL   	2003	M07	          47	
JTS53000000QUL   	2003	M08	          49	
JTS53000000QUL   	2003	M09	          45	
JTS53000000QUL   	2003	M10	          51	
JTS53000000QUL   	2003	M11	          29	
JTS53000000QUL   	2003	M12	          28	
JTS53000000QUL   	2004	M01	          40	
JTS53000000QUL   	2004	M02	          29	
JTS53000000QUL   	2004	M03	          28	
JTS53000000QUL   	2004	M04	          58	
JTS53000000QUL   	2004	M05	          61	
JTS53000000QUL   	2004	M06	          70	
JTS53000000QUL   	2004	M07	          90	
JTS53000000QUL   	2004	M08	          43	
JTS53000000QUL   	2004	M09	          52	
JTS53000000QUL   	2004	M10	          66	
JTS53000000QUL   	2004	M11	          24	
JTS53000000QUL   	2004	M12	          28	
JTS53000000QUL   	2005	M01	          63	
JTS53000000QUL   	2005	M02	          23	
JTS53000000QUL   	2005	M03	          33	
JTS53000000QUL   	2005	M04	          44	
JTS53000000QUL   	2005	M05	          54	
JTS53000000QUL   	2005	M06	          55	
JTS53000000QUL   	2005	M07	          43	
JTS53000000QUL   	2005	M08	          55	
JTS53000000QUL   	2005	M09	          51	
JTS53000000QUL   	2005	M10	          44	
JTS53000000QUL   	2005	M11	          29	
JTS53000000QUL   	2005	M12	          30	
JTS53000000QUL   	2006	M01	          47	
JTS53000000QUL   	2006	M02	          50	
JTS53000000QUL   	2006	M03	          34	
JTS53000000QUL   	2006	M04	          44	
JTS53000000QUL   	2006	M05	          39	
JTS53000000QUL   	2006	M06	          52	
JTS53000000QUL   	2006	M07	          65	
JTS53000000QUL   	2006	M08	          47	
JTS53000000QUL   	2006	M09	          60	
JTS53000000QUL   	2006	M10	          69	
JTS53000000QUL   	2006	M11	          41	
